# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Aug 17 16:27:30 2015
#
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_jmag:       J-band [mag]
#
rowid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_teq,koi_steff,koi_slogg,koi_srad,koi_kepmag,koi_jmag
4989,K03930.01,,FALSE POSITIVE,3.282750800000,0.543100,18.74000,208.0000,1135.0,5741.00,4.533,0.8200,14.518,13.336
4990,K03931.01,,FALSE POSITIVE,1.231360884000,0.972100,5.48400,517.4000,1840.0,6095.00,4.378,1.0160,15.277,14.197
4991,K03932.01,,FALSE POSITIVE,356.536360000000,1.076200,5.59800,3468.0000,220.0,5385.00,4.532,0.7500,15.481,13.983
4992,K03933.01,,CANDIDATE,3.490788340000,0.376400,1.47600,374.3000,1013.0,5513.00,4.616,0.7240,14.678,13.449
4993,K03934.01,,FALSE POSITIVE,1.921497220000,1.953000,1.84800,1049.0000,2384.0,6831.00,3.959,2.2470,12.659,11.754
4994,K03935.01,,CANDIDATE,1.093663559000,0.405000,1.48390,233.1000,1676.0,5835.00,4.544,0.8690,14.815,13.660
4995,K03936.01,,CANDIDATE,141.608856100000,0.222700,7.50600,1228.6000,290.0,5083.00,4.512,0.8440,13.336,11.882
4996,K03936.02,,CANDIDATE,13.026784410000,0.387900,0.69000,368.7000,643.0,5083.00,4.512,0.8440,13.336,11.882
4997,K03937.01,,FALSE POSITIVE,4.931294960000,1.216600,1.92350,722.9000,944.0,5457.00,4.508,0.7790,15.535,14.099
4998,K03938.01,,FALSE POSITIVE,5.591871680000,0.211600,1.68610,252.7000,4794.0,3915.00,1.173,58.3250,13.627,10.894
4999,K03939.01,,FALSE POSITIVE,1.886553210000,1.486400,1.38300,3448.0000,1795.0,6296.00,4.247,1.2490,15.210,14.104
5000,K03940.01,,FALSE POSITIVE,14.536828470000,1.915500,3.21500,1078.7000,1757.0,5045.00,2.814,9.1310,12.930,11.235
5001,K03941.01,,FALSE POSITIVE,1.061935119000,1.273300,3.32990,432.6000,1934.0,6258.00,4.449,1.0310,14.126,13.026
5002,K03942.01,,FALSE POSITIVE,1.485893057000,1.785500,2.45300,231.4000,1273.0,5088.00,4.559,0.7270,14.151,12.679
5003,K03943.01,,CANDIDATE,38.575296500000,0.096000,19.48700,191.6000,702.0,6478.00,4.194,1.4020,12.626,11.581
5004,K03944.01,,FALSE POSITIVE,1.845607954000,1.828200,2.42690,543.0000,2503.0,5974.00,3.639,2.9780,13.809,12.443
5005,K03945.01,,FALSE POSITIVE,0.723946061000,1.195700,2.19300,294.0000,3195.0,5160.00,3.424,2.8970,13.578,11.957
5006,K03946.01,,CANDIDATE,308.547100000000,0.104200,18.46400,510.9000,298.0,6363.00,4.444,1.0350,13.215,12.224
5007,K03947.01,,FALSE POSITIVE,0.905678547000,1.821000,2.13060,2438.0000,1880.0,5780.00,4.438,1.0000,13.380,17.372
5008,K03947.02,,FALSE POSITIVE,22.735521000000,1.790100,13.16300,1673.5000,643.0,5780.00,4.438,1.0000,13.380,17.372
5009,K03948.01,,FALSE POSITIVE,0.909310737000,1.230300,3.43600,11252.1000,2194.0,6428.00,4.377,1.1560,14.971,13.910
5010,K03949.01,,FALSE POSITIVE,0.648774092000,0.937400,2.96530,293.1000,1660.0,5026.00,4.557,0.7290,15.399,13.869
5011,K03950.01,,FALSE POSITIVE,2.189093073000,1.268200,5.10880,2280.7000,1446.0,6106.00,4.487,0.9660,15.741,14.612
5012,K03951.01,,FALSE POSITIVE,2.404367190000,0.954800,4.55900,74.9000,1496.0,6116.00,4.372,1.0790,13.250,12.182
5013,K03952.01,,FALSE POSITIVE,220.929230700000,0.041500,6.68800,2609.2000,299.0,5893.00,4.483,0.9410,14.707,13.565
5014,K03953.01,,FALSE POSITIVE,3.187752170000,1.135300,13.99100,466.3000,1141.0,5532.00,4.489,0.8960,14.640,13.331
5015,K03954.01,,FALSE POSITIVE,0.652443628000,0.948700,1.87930,542.6000,1968.0,5638.00,4.488,0.8830,15.665,14.392
5016,K03954.02,,CANDIDATE,5.716688720000,0.000300,1.95900,495.2000,955.0,5638.00,4.488,0.8830,15.665,14.392
5017,K03955.01,,FALSE POSITIVE,1.332564293000,1.292500,5.98360,1231.9000,1694.0,6046.00,4.486,0.9720,14.923,13.757
5018,K03956.01,,FALSE POSITIVE,2.636897106000,1.432900,1.05200,472.2000,1179.0,5524.00,4.540,0.8470,14.720,13.320
5019,K03956.02,,FALSE POSITIVE,12.425142600000,0.919500,20.78000,169.0000,703.0,5524.00,4.540,0.8470,14.720,13.320
5020,K03957.01,,FALSE POSITIVE,0.660629255000,1.175600,5.99400,241.0000,2033.0,6024.00,4.550,0.8490,13.872,12.809
5021,K03958.01,,FALSE POSITIVE,0.885123459000,0.758000,3.45940,117.7000,1958.0,5979.00,4.440,0.9980,14.152,13.026
5022,K03959.01,,FALSE POSITIVE,1.332566810000,1.264900,6.60690,515.9000,2007.0,6388.00,4.284,1.2230,13.406,12.337
5023,K03960.01,,FALSE POSITIVE,2.545573790000,0.853200,5.81600,451.9000,1235.0,5717.00,4.546,0.8640,15.298,13.924
5024,K03961.01,,FALSE POSITIVE,0.704541909000,0.087700,1.05300,306.5000,2120.0,6063.00,4.476,1.0120,15.192,14.041
5025,K03962.01,,FALSE POSITIVE,0.697995401000,1.241500,3.88040,14168.2000,1606.0,5180.00,4.636,0.6920,15.859,14.353
5026,K03963.01,,CANDIDATE,6.634317770000,,9.97000,,,,,,12.842,11.879
5027,K03964.01,,FALSE POSITIVE,0.991104793000,0.551100,2.25306,330387.0000,1257.0,4769.00,4.673,0.5780,16.948,15.196
5028,K03965.01,,FALSE POSITIVE,12.425607510000,0.927800,24.01300,699.8000,565.0,4593.00,4.572,0.7470,14.652,12.802
5029,K03966.01,,CANDIDATE,138.944200000000,0.275900,10.45600,533.1000,343.0,6049.00,4.552,0.8450,14.208,13.104
5030,K03967.01,,FALSE POSITIVE,12.426674900000,0.327300,16.28800,242.9000,707.0,5637.00,4.564,0.8210,15.604,14.197
5031,K03967.02,,FALSE POSITIVE,12.425626220000,,18.53000,,,,,,15.604,14.197
5032,K03968.01,,FALSE POSITIVE,1.506502083000,0.537600,3.11890,70.5000,1419.0,5574.00,4.538,0.7960,12.903,11.690
5033,K03969.01,,FALSE POSITIVE,0.736194683000,0.961100,1.27090,287.1000,2211.0,6319.00,4.447,1.0320,15.145,14.109
5034,K03970.01,,FALSE POSITIVE,10.186715610000,0.677600,7.15600,267.7000,477.0,3996.00,4.695,0.5550,14.651,12.589
5035,K03971.01,,FALSE POSITIVE,365.994154000000,0.835300,13.07100,698.5000,263.0,6074.00,4.466,0.9650,14.050,12.926
5036,K03972.01,,FALSE POSITIVE,0.540289842000,0.767600,4.76500,94.4000,2277.0,5997.00,4.483,0.9930,14.568,13.403
5037,K03973.01,,FALSE POSITIVE,0.882172763000,0.202400,3.36700,1362.1000,1963.0,6168.00,4.482,0.9110,15.039,13.937
5038,K03974.01,,FALSE POSITIVE,0.979365186000,0.311600,1.78717,516588.0000,993.0,3898.00,4.735,0.5300,16.946,14.811
5039,K03975.01,,CANDIDATE,364.758031000000,0.860700,13.00600,1619.5000,166.0,4386.00,4.629,0.6300,15.188,13.306
5040,K03976.01,,FALSE POSITIVE,2.189099044000,1.248900,5.10530,3523.8000,1289.0,5693.00,4.551,0.8560,15.753,14.489
5041,K03977.01,,FALSE POSITIVE,0.708805698000,1.224000,3.72020,22382.9000,2038.0,5993.00,4.498,0.9090,15.036,13.790
5042,K03978.01,,FALSE POSITIVE,2.286134950000,1.177000,11.84800,320.7000,1432.0,6063.00,4.476,1.0120,15.116,13.997
5043,K03979.01,,FALSE POSITIVE,1.332560222000,1.110400,6.51000,184.9000,1781.0,6150.00,4.410,1.0040,15.271,14.097
5044,K03980.01,,FALSE POSITIVE,0.938672068000,1.313400,1.17330,343.6000,1933.0,5888.00,4.394,1.0080,14.670,13.503
5045,K03981.01,,FALSE POSITIVE,0.849278606000,1.263200,3.25600,1090.2000,1782.0,5751.00,4.552,0.8540,15.845,14.544
5046,K03982.01,,FALSE POSITIVE,2.399076011000,1.529000,4.25390,7076.1000,1361.0,5780.00,4.438,1.0000,16.494,16.262
5047,K03983.01,,FALSE POSITIVE,5.140745710000,1.136100,24.86500,160.6000,1076.0,5751.00,4.389,1.0350,13.753,12.513
5048,K03984.01,,CANDIDATE,1.444453798000,0.465700,0.97480,221.6000,1800.0,5305.00,4.088,1.4490,14.536,13.126
5049,K03985.01,,FALSE POSITIVE,3.556506750000,1.013400,11.67000,238.8000,1287.0,5940.00,4.371,1.1430,14.377,13.200
5050,K03986.01,,FALSE POSITIVE,9.608558570000,1.238100,3.75100,844.3000,976.0,6362.00,4.408,1.1440,15.974,14.867
5051,K03987.01,,FALSE POSITIVE,0.933747037000,0.763900,3.99740,95.2000,3637.0,6979.00,3.674,3.0850,13.369,12.373
5052,K03988.01,,FALSE POSITIVE,12.425815000000,0.571400,17.28500,65.1000,773.0,5478.00,4.351,1.0170,13.585,12.256
5053,K03989.01,,FALSE POSITIVE,1.204530085000,0.153200,1.66490,116.9000,1970.0,5340.00,4.046,1.5040,14.259,12.808
5054,K03990.01,,FALSE POSITIVE,2.158439850000,3.292200,6.75700,338.8000,1100.0,5252.00,4.654,0.6610,15.239,13.875
5055,K03991.01,,CANDIDATE,1.570590666000,0.077800,0.57100,235.7000,1347.0,5565.00,4.576,0.6930,13.140,11.901
5056,K03992.01,,FALSE POSITIVE,0.730946321000,1.094500,3.85700,226.0000,1863.0,5761.00,4.561,0.8280,15.312,14.113
5057,K03993.01,,FALSE POSITIVE,0.686993582000,1.576200,3.37360,2775.4000,2061.0,5780.00,4.438,1.0000,9.160,14.990
5058,K03994.01,,FALSE POSITIVE,1.324249858000,0.365000,1.40200,71.5000,2218.0,6531.00,4.184,1.5300,13.869,12.482
5059,K03995.01,,FALSE POSITIVE,0.780632004000,3.056900,1.41340,807.1000,2715.0,5354.00,3.754,2.1800,13.331,11.887
5060,K03996.01,,FALSE POSITIVE,0.730944471000,1.043700,4.31200,271.4000,1771.0,5504.00,4.572,0.8190,15.010,13.691
5061,K03997.01,,FALSE POSITIVE,0.552834307000,1.734300,1.28470,150.1000,3102.0,5132.00,3.675,2.6480,13.931,12.297
5062,K03998.01,,FALSE POSITIVE,0.758354680000,0.593600,4.31710,326776.0000,3120.0,7131.00,4.084,1.8300,16.975,15.718
5063,K03999.01,,FALSE POSITIVE,3.435252040000,1.676900,4.38300,298.1000,1281.0,6072.00,4.408,0.9910,14.603,13.415
5064,K04000.01,,FALSE POSITIVE,0.962827975000,0.558500,3.05700,66.1000,2682.0,6561.00,4.054,1.8210,13.306,12.338
5065,K04000.02,,FALSE POSITIVE,12.427135000000,0.011000,12.81000,32.5000,1143.0,6561.00,4.054,1.8210,13.306,12.338
5066,K04001.01,,FALSE POSITIVE,1.081940746000,0.259800,5.13200,243.5000,1364.0,4938.00,4.569,0.7180,15.254,13.729
5067,K04002.01,,CANDIDATE,0.524176094000,0.091500,0.87250,236.0000,2045.0,5396.00,4.491,0.9300,15.040,13.685
5068,K04003.01,,FALSE POSITIVE,1.891302510000,0.722000,5.62600,90.9000,1675.0,5892.00,4.228,1.1920,13.911,12.696
5069,K04004.01,,CANDIDATE,4.943285330000,0.004000,2.71100,136.1000,1490.0,5759.00,3.846,1.9160,12.697,11.485
5070,K04005.01,Kepler-439 b,CONFIRMED,178.140456000000,0.661800,10.10400,800.0000,284.0,5592.00,4.584,0.7820,14.560,13.344
5071,K04006.01,,FALSE POSITIVE,12.425299000000,0.695600,24.43400,101.7000,1344.0,6638.00,3.792,2.4450,12.876,11.836
5072,K04006.02,,FALSE POSITIVE,0.962770160000,0.300000,2.27600,17.3300,3153.0,6638.00,3.792,2.4450,12.876,11.836
5073,K04007.01,,CANDIDATE,11.492897000000,1.348200,7.89100,298.9000,860.0,6208.00,4.462,1.0090,15.472,14.319
5074,K04008.01,,FALSE POSITIVE,70.751448900000,1.812700,6.07900,1054.6000,441.0,5771.00,4.400,0.9360,15.187,13.943
5075,K04009.01,,CANDIDATE,175.138819000000,0.504000,10.66600,678.3000,361.0,6210.00,4.400,1.1000,15.245,14.122
5076,K04009.02,,CANDIDATE,77.790680000000,0.079400,5.28500,261.4000,473.0,6210.00,4.400,1.1000,15.245,14.122
5077,K04010.01,,FALSE POSITIVE,1.728526189000,0.679800,3.92800,194.3000,2491.0,6701.00,3.882,2.2370,13.597,13.468
5078,K04011.01,,FALSE POSITIVE,2.190691027000,0.737900,4.47100,64.6000,1580.0,6205.00,4.367,1.1360,12.521,11.418
5079,K04012.01,,FALSE POSITIVE,372.164780000000,0.796700,11.28800,2074.0000,279.0,6194.00,4.415,1.1290,15.823,14.779
5080,K04013.01,,FALSE POSITIVE,0.947730115000,0.010800,1.05900,133.1000,3885.0,9436.00,4.122,2.1610,9.072,8.929
5081,K04014.01,,CANDIDATE,234.244257000000,0.941500,12.92900,466.5000,335.0,6299.00,4.401,1.1670,13.685,12.670
5082,K04015.01,,CANDIDATE,133.303674100000,0.003500,7.41600,1199.0000,301.0,5269.00,4.543,0.8010,15.307,13.931
5083,K04016.01,,CANDIDATE,125.413117700000,0.019800,2.21340,1403.9000,238.0,4366.00,4.624,0.6390,14.073,12.250
5084,K04017.01,,FALSE POSITIVE,21.571421000000,0.080200,13.61000,47.6000,888.0,6070.00,3.983,1.6280,13.860,12.633
5085,K04018.01,,FALSE POSITIVE,0.868723335000,0.299900,1.22900,211.0000,1999.0,5761.00,4.331,1.0460,14.774,13.459
5086,K04019.01,,FALSE POSITIVE,360.330120000000,0.369800,15.16000,1022.0000,200.0,5054.00,4.606,0.7400,15.892,14.372
5087,K04020.01,,FALSE POSITIVE,0.566800370000,0.837100,1.92160,236.6000,2397.0,6173.00,4.429,1.1080,14.650,13.587
5088,K04021.01,,CANDIDATE,7.235329060000,0.204200,3.20700,107.3000,1531.0,7232.00,4.043,1.9370,13.166,11.797
5089,K04021.02,,CANDIDATE,4.932094670000,0.260000,3.40000,67.7000,1740.0,7232.00,4.043,1.9370,13.166,11.797
5090,K04022.01,,FALSE POSITIVE,4.858204020000,0.015800,5.35700,70.9000,1194.0,6110.00,4.342,1.0760,13.269,12.223
5091,K04023.01,,FALSE POSITIVE,357.058779000000,0.361900,7.90000,2981.3000,242.0,5754.00,4.534,0.9050,15.644,14.370
5092,K04024.01,,CANDIDATE,8.406911990000,0.204800,1.87850,202.0000,1048.0,5365.00,4.020,1.5330,13.801,12.451
5093,K04025.01,,FALSE POSITIVE,0.974478016000,0.015800,1.90410,246.1000,1513.0,5043.00,4.502,0.8190,14.655,13.126
5094,K04026.01,,FALSE POSITIVE,0.735145086000,1.229900,5.30300,511.4000,2523.0,6661.00,4.341,1.2900,12.855,12.008
5095,K04027.01,,FALSE POSITIVE,0.827350283000,0.571100,2.33440,47.4000,2054.0,5614.00,4.268,1.1210,12.900,11.689
5096,K04028.01,,FALSE POSITIVE,0.618952101000,1.283400,2.83270,11801.5000,496.0,2661.00,5.283,0.1160,13.593,14.966
5097,K04029.01,,FALSE POSITIVE,1.317232539000,1.002500,7.08900,431.2000,2166.0,6698.00,4.267,1.3700,13.449,12.564
5098,K04030.01,,FALSE POSITIVE,7.755399000000,1.511100,18.10500,757.3000,822.0,5607.00,4.539,0.7660,15.553,14.206
5099,K04030.02,,FALSE POSITIVE,163.514898470000,,3.08000,,,,,,15.553,14.206
5100,K04031.01,,FALSE POSITIVE,0.730949208000,1.015700,3.45100,104.6000,2359.0,6428.00,4.377,1.1560,14.184,13.150
5101,K04032.01,,CANDIDATE,3.951168820000,0.429700,2.59160,61.4000,1277.0,5731.00,4.224,1.1900,12.639,11.421
5102,K04032.02,,CANDIDATE,2.892230210000,0.049900,2.60700,48.9000,1417.0,5731.00,4.224,1.1900,12.639,11.421
5103,K04032.03,,CANDIDATE,5.992737380000,0.226200,2.54860,75.4000,1111.0,5731.00,4.224,1.1900,12.639,11.421
5104,K04032.04,,CANDIDATE,5.101157560000,0.044000,2.61500,63.7000,1173.0,5731.00,4.224,1.1900,12.639,11.421
5105,K04032.05,,CANDIDATE,7.235323090000,0.100000,3.06500,54.4500,948.4,5574.00,4.354,1.0650,12.639,11.421
5106,K04033.01,,FALSE POSITIVE,0.991553431000,0.192600,0.82660,624.9000,1803.0,5906.00,4.475,0.8810,11.968,10.928
5107,K04034.01,,CANDIDATE,6.967102690000,0.551900,3.64300,235.3000,1214.0,6602.00,4.302,1.3970,13.487,12.538
5108,K04034.02,,CANDIDATE,11.608985400000,98.041400,1.70500,191.2000,1024.0,6602.00,4.302,1.3970,13.487,12.538
5109,K04035.01,,CANDIDATE,8.811062200000,1.404500,4.81900,24831.0000,881.0,5780.00,4.438,1.0000,18.533,
5110,K04036.01,,CANDIDATE,168.811174000000,0.186500,6.50000,611.8000,256.0,4893.00,4.542,0.7610,14.061,12.480
5111,K04037.01,,CANDIDATE,215.959931000000,0.941000,9.50000,359.2000,387.0,6532.00,4.255,1.3440,12.853,11.910
5112,K04038.01,,FALSE POSITIVE,2.156845500000,0.642300,4.98600,115.1000,1474.0,6084.00,4.450,0.9830,14.758,13.629
5113,K04039.01,,FALSE POSITIVE,1.387834864000,0.401600,2.14000,150.9000,1775.0,6277.00,4.449,1.0310,15.167,14.052
5114,K04040.01,,FALSE POSITIVE,0.678349438000,1.336300,2.94050,522.5000,1852.0,5575.00,4.558,0.8340,14.261,13.008
5115,K04041.01,,FALSE POSITIVE,1.022027868000,1.288900,9.37100,1675.3000,1651.0,5445.00,4.456,0.8550,14.592,13.203
5116,K04042.01,,FALSE POSITIVE,0.723567920000,0.265700,1.31600,568.3000,4705.0,8855.00,3.818,2.8580,14.338,13.735
5117,K04043.01,,FALSE POSITIVE,1.615911277000,0.242500,0.77100,565.5000,2200.0,6770.00,4.150,1.6230,13.391,13.201
5118,K04044.01,,FALSE POSITIVE,1.728529673000,0.590500,3.36130,95.3000,1677.0,5872.00,4.282,1.1570,12.861,11.498
5119,K04045.01,,FALSE POSITIVE,1.891220700000,0.518200,4.85500,82.2000,1670.0,6569.00,4.410,0.9270,13.517,12.618
5120,K04046.01,,FALSE POSITIVE,8.653160040000,0.783500,2.52100,471.5000,857.0,5880.00,4.525,0.8930,15.534,14.254
5121,K04046.02,,FALSE POSITIVE,94.224306750000,,23.25000,,,,,,15.534,14.254
5122,K04047.01,,FALSE POSITIVE,1.398628947000,0.614600,9.61500,43.3000,3667.0,8162.00,3.731,3.2050,11.915,11.330
5123,K04048.01,,FALSE POSITIVE,4.564450170000,0.395100,6.40900,206.4000,904.0,5269.00,4.593,0.7710,14.340,12.933
5124,K04049.01,,FALSE POSITIVE,1.027904981000,1.323500,1.64720,2725.8000,1654.0,5432.00,4.446,0.8720,15.320,13.979
5125,K04050.01,,FALSE POSITIVE,367.992410000000,1.705800,25.57000,1844.0000,184.0,4726.00,4.606,0.6990,15.964,14.228
5126,K04051.01,,CANDIDATE,163.692349000000,0.076100,6.85600,1209.7000,280.0,5334.00,4.585,0.7960,15.031,13.643
5127,K04052.01,,FALSE POSITIVE,1.106529512000,1.206600,8.47900,406.5000,1654.0,5931.00,4.576,0.8030,15.144,14.016
5128,K04053.01,,CANDIDATE,1.419749146000,0.600200,1.51260,58.1000,1760.0,6187.00,4.422,1.0520,12.801,11.777
5129,K04054.01,,CANDIDATE,169.133455000000,0.177500,8.61400,671.6000,278.0,5380.00,4.588,0.7790,14.566,13.232
5130,K04055.01,,FALSE POSITIVE,0.730953020000,0.224500,2.30900,32.2000,2651.0,6609.00,4.234,1.4220,12.028,11.124
5131,K04056.01,,CANDIDATE,3.951382200000,1.642600,1.02560,437.7000,1083.0,5570.00,4.458,0.8990,14.368,13.112
5132,K04057.01,,FALSE POSITIVE,9.089039600000,0.290700,3.21200,119.4000,1152.0,6709.00,4.252,1.4080,12.972,12.162
5133,K04058.01,,FALSE POSITIVE,1.878873760000,0.534200,3.85800,192.7000,1245.0,5465.00,4.605,0.7410,13.907,12.678
5134,K04059.01,,FALSE POSITIVE,0.979162857000,0.621400,2.64600,171.3000,1554.0,5391.00,4.585,0.7860,15.278,13.942
5135,K04060.01,,CANDIDATE,225.262123000000,0.454500,14.59100,460.9000,296.0,5984.00,4.508,0.8920,13.841,12.664
5136,K04061.01,,FALSE POSITIVE,0.855923670000,0.194800,1.51900,139.6000,1657.0,5437.00,4.539,0.7590,14.663,13.291
5137,K04062.01,,FALSE POSITIVE,3.059252290000,1.061900,1.81670,1211.7000,1434.0,6238.00,4.337,1.1160,14.077,13.030
5138,K04063.01,,FALSE POSITIVE,0.624676008000,0.651400,2.55560,58.5000,4465.0,9589.00,4.152,2.0950,12.789,12.366
5139,K04064.01,,FALSE POSITIVE,0.759767670000,0.336900,3.05200,182.7000,1748.0,5504.00,4.572,0.8190,15.916,14.637
5140,K04065.01,,FALSE POSITIVE,372.373690000000,0.305200,12.33000,666.1000,267.0,6109.00,4.455,1.0290,15.423,14.279
5141,K04066.01,,CANDIDATE,126.557522000000,0.962300,7.92300,357.6000,524.0,6501.00,4.054,1.8540,13.666,12.464
5142,K04067.01,,CANDIDATE,9.688664600000,0.070800,1.99000,666.1000,1025.0,6450.00,4.336,1.2220,14.158,13.137
5143,K04068.01,,CANDIDATE,19.597497100000,0.461700,4.06900,1087.2000,671.0,5569.00,4.368,1.0190,15.412,14.025
5144,K04069.01,,CANDIDATE,13.062424960000,0.306300,3.15200,501.1000,527.0,4522.00,4.615,0.6550,14.885,13.221
5145,K04070.01,,FALSE POSITIVE,0.793663381000,0.000400,0.82560,205.6000,1615.0,5080.00,4.533,0.8260,14.549,13.044
5146,K04071.01,,FALSE POSITIVE,1.891301420000,0.993600,5.88500,200.7000,1463.0,5804.00,4.424,0.9040,15.157,13.943
5147,K04072.01,,CANDIDATE,0.692979676000,0.259300,1.08200,62.4000,2210.0,6103.00,4.410,1.0240,13.447,12.332
5148,K04073.01,,FALSE POSITIVE,87.140633000000,1.185900,20.85000,511.5000,468.0,6517.00,4.432,1.0510,15.149,14.119
5149,K04074.01,,FALSE POSITIVE,185.532850000000,1.268200,31.46000,877.0000,302.0,5817.00,4.544,0.8700,15.692,14.488
5150,K04075.01,,FALSE POSITIVE,0.885142630000,0.560000,3.55300,93.3000,1814.0,5903.00,4.546,0.8640,14.549,13.316
5151,K04076.01,,CANDIDATE,124.828679000000,0.163600,6.33400,744.2000,342.0,5835.00,4.554,0.8470,15.259,14.057
5152,K04077.01,,FALSE POSITIVE,0.786259821000,1.240900,4.65890,1041.5000,1192.0,4223.00,4.681,0.5570,14.040,12.038
5153,K04078.01,,FALSE POSITIVE,0.597933815000,1.293900,3.16550,1382.6000,2127.0,6052.00,4.539,0.8630,15.248,14.037
5154,K04079.01,,FALSE POSITIVE,360.764580000000,1.747500,21.22000,383.7000,216.0,5513.00,4.616,0.7240,14.659,13.417
5155,K04080.01,,FALSE POSITIVE,1.061006574000,0.269100,1.93500,169.2000,1680.0,5767.00,4.538,0.8810,15.213,14.017
5156,K04081.01,,FALSE POSITIVE,363.357550000000,0.040600,19.85000,395.3000,305.0,5086.00,3.890,1.7830,14.661,13.093
5157,K04082.01,,FALSE POSITIVE,0.924816788000,0.848700,2.61200,137.6000,1960.0,6140.00,4.459,0.9690,15.293,14.090
5158,K04083.01,,FALSE POSITIVE,4.469732820000,0.990600,5.77800,270.6000,1248.0,6102.00,4.316,1.1250,13.726,12.581
5159,K04084.01,,CANDIDATE,214.886545000000,0.017100,10.11000,1005.8000,266.0,5375.00,4.541,0.8760,15.188,13.791
5160,K04084.02,,CANDIDATE,10.728976920000,0.500000,0.55800,446.3000,723.0,5375.00,4.541,0.8760,15.188,13.791
5161,K04084.03,,CANDIDATE,8.196202180000,0.790000,2.04500,160.0000,790.0,5375.00,4.541,0.8760,15.188,13.791
5162,K04085.01,,FALSE POSITIVE,0.914468988000,1.327700,2.70220,4162.5000,1884.0,5762.00,4.415,0.9890,14.582,13.331
5163,K04086.01,,FALSE POSITIVE,1.540394662000,0.473100,1.74160,157.2000,1522.0,5649.00,4.421,0.8840,14.608,13.303
5164,K04087.01,Kepler-440 b,CONFIRMED,101.111497600000,0.099800,8.13000,969.5000,201.0,3813.00,4.767,0.4770,15.134,12.960
5165,K04088.01,,FALSE POSITIVE,0.907943742000,1.403500,1.94020,1492.1000,2210.0,6450.00,4.367,1.1580,13.819,12.727
5166,K04089.01,,FALSE POSITIVE,0.531106671000,0.932600,2.99870,5440.2000,1780.0,4978.00,4.539,0.7620,15.169,13.586
5167,K04090.01,,FALSE POSITIVE,1.332556380000,0.554500,4.48500,124.0000,1719.0,6077.00,4.471,0.9990,15.164,14.050
5168,K04091.01,,CANDIDATE,225.582809000000,0.201000,11.18100,757.1000,312.0,6184.00,4.488,0.9590,14.900,13.812
5169,K04092.01,,CANDIDATE,24.497369800000,0.501900,5.08100,472.1000,714.0,6362.00,4.408,1.1440,15.152,14.100
5170,K04093.01,,FALSE POSITIVE,0.535578969000,1.119500,1.78990,414.3000,2876.0,6614.00,4.259,1.3220,13.940,12.862
5171,K04094.01,,FALSE POSITIVE,3.570174980000,0.081500,4.86300,83.5000,6119.0,3812.00,0.930,69.0010,13.334,9.691
5172,K04095.01,,FALSE POSITIVE,1.106012600000,0.747000,2.98700,84.5000,1902.0,6241.00,4.450,1.0310,14.363,13.246
5173,K04096.01,,FALSE POSITIVE,6.873741230000,0.630700,3.43000,212.4000,909.0,5671.00,4.487,0.9170,14.046,12.827
5174,K04097.01,,CANDIDATE,2.790649339000,0.043700,0.66200,223.9000,827.0,4358.00,4.662,0.6200,13.435,11.614
5175,K04097.02,,CANDIDATE,4.449055450000,0.483700,1.73900,91.6000,708.0,4358.00,4.662,0.6200,13.435,11.614
5176,K04098.01,,CANDIDATE,1.121732561000,0.127400,0.95000,88.8000,2384.0,5023.00,3.682,2.5710,13.875,12.453
5177,K04099.01,,CANDIDATE,4.950623520000,0.481700,1.80800,357.7000,892.0,5435.00,4.610,0.7250,15.309,13.975
5178,K04100.01,,FALSE POSITIVE,379.095890000000,0.074700,21.79300,1221.9000,253.0,5982.00,4.493,0.9600,15.813,14.607
5179,K04101.01,,FALSE POSITIVE,366.315090000000,0.431400,12.41000,336.0000,353.0,6705.00,4.160,1.5240,13.974,13.063
5180,K04102.01,,FALSE POSITIVE,1.891281690000,0.480300,4.98400,103.5000,1464.0,5513.00,4.341,1.0250,14.486,13.187
5181,K04103.01,,CANDIDATE,184.771853000000,0.239200,9.70600,1034.6000,251.0,5220.00,4.631,0.6770,14.838,13.504
5182,K04103.02,,CANDIDATE,14.237248600000,0.010600,2.63100,198.2000,591.0,5220.00,4.631,0.6770,14.838,13.504
5183,K04104.01,,FALSE POSITIVE,392.497280000000,0.165800,10.53000,1062.0000,232.0,5737.00,4.544,0.8720,15.814,14.583
5184,K04105.01,,FALSE POSITIVE,363.411650000000,0.392300,14.79000,961.7000,263.0,6025.00,4.472,0.9990,15.445,14.268
5185,K04106.01,,FALSE POSITIVE,0.708563086000,1.201800,6.49300,462.3000,1591.0,5267.00,4.660,0.6520,15.017,13.665
